date,municipality,mining_active,pm25,pm10,no2,so2,aqi,aqi_category,wind_speed_kmh,wind_direction,temperature_c,humidity_pct
2024-05-21,Barobo,False,11.6,49.4,23.2,18.3,48,Good,5.6,E,27.4,68.0
2024-05-22,Barobo,False,21.8,31.2,26.3,16.5,71,Moderate,3.7,ESE,30.2,82.3
2024-05-23,Barobo,False,19.0,44.2,9.2,10.1,65,Moderate,9.3,E,28.7,77.7
2024-05-24,Barobo,False,25.3,32.8,16.4,12.5,78,Moderate,7.0,E,27.3,94.4
2024-05-25,Barobo,False,25.6,21.4,15.4,20.8,79,Moderate,9.8,ESE,31.0,91.4
2024-05-26,Barobo,False,25.7,43.6,15.7,5.5,79,Moderate,7.9,E,28.8,88.4
2024-05-27,Barobo,False,11.4,66.8,28.5,7.4,48,Good,4.7,E,31.4,83.1
2024-05-28,Barobo,False,14.8,20.5,20.2,17.1,56,Moderate,9.7,SE,32.3,70.9
2024-05-29,Barobo,False,12.8,34.6,12.9,19.4,52,Moderate,4.1,E,24.9,85.5
2024-05-30,Barobo,False,28.3,68.2,15.3,19.8,85,Moderate,8.2,ESE,25.2,68.2
2024-05-31,Barobo,False,17.0,42.2,20.2,6.3,61,Moderate,6.0,E,25.0,86.5
2024-06-01,Barobo,False,46.4,44.5,32.5,26.3,128,Unhealthy for Sensitive Groups,19.6,WSW,27.8,94.4
2024-06-02,Barobo,False,27.7,56.2,22.0,22.4,84,Moderate,8.9,SW,28.3,71.6
2024-06-03,Barobo,False,34.0,46.2,15.0,7.1,97,Moderate,14.3,WSW,27.1,92.4
2024-06-04,Barobo,False,19.1,42.6,25.5,21.0,65,Moderate,11.9,SW,31.9,76.8
2024-06-05,Barobo,False,36.3,64.6,19.5,10.6,102,Unhealthy for Sensitive Groups,12.3,WSW,24.7,84.6
2024-06-06,Barobo,False,22.6,69.4,26.8,14.5,73,Moderate,14.6,WSW,27.1,89.8
2024-06-07,Barobo,False,20.1,44.6,18.4,10.7,67,Moderate,8.8,SSW,26.3,72.9
2024-06-08,Barobo,False,30.1,48.4,19.3,12.9,89,Moderate,12.1,SW,27.5,73.1
2024-06-09,Barobo,False,22.9,35.7,9.1,21.3,73,Moderate,16.9,SSW,32.3,71.2
2024-06-10,Barobo,False,14.7,51.7,21.8,14.0,56,Moderate,16.0,SW,25.0,85.6
2024-06-11,Barobo,False,15.4,29.5,18.2,14.0,57,Moderate,17.6,SW,31.7,85.4
2024-06-12,Barobo,False,32.4,24.6,14.8,8.6,94,Moderate,13.1,SSW,28.6,93.9
2024-06-13,Barobo,False,29.0,52.2,14.1,8.5,86,Moderate,15.9,SSW,24.7,65.8
2024-06-14,Barobo,False,27.9,24.3,25.4,8.9,84,Moderate,15.1,SSW,26.7,93.7
2024-06-15,Barobo,False,16.5,53.1,16.2,5.6,60,Moderate,15.4,SSW,28.0,77.2
2024-06-16,Barobo,False,31.2,70.0,12.5,21.0,91,Moderate,11.2,SSW,30.0,78.0
2024-06-17,Barobo,False,21.2,61.7,22.2,16.2,70,Moderate,16.4,SSW,27.5,94.5
2024-06-18,Barobo,False,27.5,25.4,23.4,7.3,83,Moderate,9.8,SW,24.1,79.2
2024-06-19,Barobo,False,12.1,46.2,10.6,21.7,50,Moderate,17.1,SW,25.4,78.3
2024-06-20,Barobo,False,22.7,49.2,28.5,18.3,73,Moderate,15.1,WSW,24.0,82.4
2024-06-21,Barobo,False,28.7,26.4,21.5,18.3,86,Moderate,18.8,SSW,32.0,76.4
2024-06-22,Barobo,False,25.5,27.4,29.3,29.1,79,Moderate,19.7,SSW,29.6,67.8
2024-06-23,Barobo,False,14.4,30.5,23.1,17.9,55,Moderate,8.8,WSW,29.8,80.9
2024-06-24,Barobo,False,17.2,23.1,17.9,6.2,61,Moderate,18.3,WSW,32.5,90.5
2024-06-25,Barobo,False,32.7,28.9,27.3,23.6,94,Moderate,16.8,WSW,26.6,74.0
2024-06-26,Barobo,False,41.5,43.5,11.9,13.1,115,Unhealthy for Sensitive Groups,12.9,SW,26.5,87.7
2024-06-27,Barobo,False,20.1,25.9,23.7,7.6,67,Moderate,10.4,WSW,26.9,73.8
2024-06-28,Barobo,False,27.1,66.0,23.0,7.4,82,Moderate,13.2,SSW,31.8,68.1
2024-06-29,Barobo,False,39.9,60.7,20.3,22.6,111,Unhealthy for Sensitive Groups,11.5,SW,32.3,85.9
2024-06-30,Barobo,False,22.6,40.3,11.3,17.5,73,Moderate,19.4,SW,32.0,86.9
2024-07-01,Barobo,False,28.5,43.6,13.7,8.2,85,Moderate,12.5,WSW,30.8,65.4
2024-07-02,Barobo,False,15.7,51.0,25.9,21.0,58,Moderate,11.7,SW,30.8,67.7
2024-07-03,Barobo,False,32.4,55.8,25.5,19.2,94,Moderate,13.2,SSW,27.4,72.4
2024-07-04,Barobo,False,32.3,31.3,16.4,13.0,93,Moderate,14.8,SW,25.3,92.3
2024-07-05,Barobo,False,16.4,53.9,11.8,21.6,59,Moderate,16.3,WSW,28.9,76.2
2024-07-06,Barobo,False,16.5,26.1,22.4,7.0,60,Moderate,13.7,WSW,27.3,93.5
2024-07-07,Barobo,False,27.6,40.2,22.1,18.7,83,Moderate,8.6,SSW,31.2,66.6
2024-07-08,Barobo,False,27.1,49.2,25.4,19.8,82,Moderate,18.2,SSW,30.7,87.8
2024-07-09,Barobo,False,17.9,71.3,20.7,9.6,63,Moderate,16.3,SSW,27.3,93.6
2024-07-10,Barobo,False,26.6,38.6,23.8,24.4,81,Moderate,11.3,WSW,31.5,82.3
2024-07-11,Barobo,False,39.3,38.0,21.1,23.9,110,Unhealthy for Sensitive Groups,17.9,SSW,32.9,79.5
2024-07-12,Barobo,False,17.2,23.0,21.5,21.5,61,Moderate,15.0,WSW,27.6,77.6
2024-07-13,Barobo,False,13.0,63.7,18.9,5.4,52,Moderate,10.9,SW,28.2,85.0
2024-07-14,Barobo,False,13.2,35.0,14.2,11.9,52,Moderate,15.0,WSW,24.4,66.1
2024-07-15,Barobo,False,38.6,51.1,29.4,15.7,108,Unhealthy for Sensitive Groups,9.5,SW,30.8,70.6
2024-07-16,Barobo,False,29.2,34.2,9.0,10.2,87,Moderate,10.5,SSW,25.0,72.8
2024-07-17,Barobo,False,41.2,67.8,18.4,25.3,114,Unhealthy for Sensitive Groups,15.0,SW,25.4,78.4
2024-07-18,Barobo,False,11.4,52.2,21.2,19.6,47,Good,12.2,WSW,30.1,85.9
2024-07-19,Barobo,False,26.5,22.0,18.3,19.3,81,Moderate,9.2,SSW,31.8,66.9
2024-07-20,Barobo,False,17.2,48.9,23.4,7.4,61,Moderate,17.3,WSW,31.6,66.0
2024-07-21,Barobo,False,13.5,26.1,18.8,5.0,53,Moderate,9.2,WSW,30.4,67.0
2024-07-22,Barobo,False,13.0,52.4,20.3,25.0,52,Moderate,10.2,WSW,24.5,89.1
2024-07-23,Barobo,False,27.8,59.2,18.5,7.8,84,Moderate,16.8,SW,24.1,85.6
2024-07-24,Barobo,False,25.9,18.3,23.0,15.3,80,Moderate,9.7,WSW,32.8,80.3
2024-07-25,Barobo,False,21.5,29.6,16.9,15.5,70,Moderate,8.8,SSW,29.6,95.0
2024-07-26,Barobo,False,24.4,19.0,9.7,18.3,77,Moderate,13.3,SW,30.6,84.6
2024-07-27,Barobo,False,12.5,28.4,31.8,19.5,51,Moderate,11.7,WSW,26.3,74.2
2024-07-28,Barobo,False,35.9,28.7,26.0,15.4,101,Unhealthy for Sensitive Groups,11.7,SW,30.0,71.4
2024-07-29,Barobo,False,33.3,47.6,17.8,12.2,96,Moderate,16.7,SW,30.5,67.8
2024-07-30,Barobo,False,20.7,32.7,10.0,4.5,69,Moderate,19.2,SW,32.8,87.2
2024-07-31,Barobo,False,13.0,25.7,23.3,19.3,52,Moderate,17.0,SW,31.5,94.6
2024-08-01,Barobo,False,28.7,56.7,24.0,7.6,86,Moderate,11.6,SSW,31.9,85.2
2024-08-02,Barobo,False,26.6,62.8,11.8,22.4,81,Moderate,8.9,SW,25.3,79.5
2024-08-03,Barobo,False,37.6,44.3,18.9,8.7,105,Unhealthy for Sensitive Groups,13.3,SSW,32.1,71.0
2024-08-04,Barobo,False,35.3,31.6,27.0,10.7,100,Moderate,16.5,WSW,29.5,84.6
2024-08-05,Barobo,False,43.2,63.5,26.6,6.4,120,Unhealthy for Sensitive Groups,15.9,WSW,26.8,83.2
2024-08-06,Barobo,False,19.3,33.6,25.0,10.6,66,Moderate,12.3,SW,27.0,85.0
2024-08-07,Barobo,False,12.3,30.6,18.3,23.7,51,Moderate,17.6,SW,26.0,84.2
2024-08-08,Barobo,False,34.9,29.5,11.6,15.8,99,Moderate,11.7,WSW,29.4,70.6
2024-08-09,Barobo,False,12.1,17.2,18.2,19.8,50,Moderate,10.9,WSW,29.3,91.8
2024-08-10,Barobo,False,32.8,33.6,23.3,4.7,95,Moderate,16.5,SW,29.5,86.0
2024-08-11,Barobo,False,19.3,59.1,14.3,6.0,66,Moderate,19.4,SSW,29.6,90.7
2024-08-12,Barobo,False,10.6,22.4,27.5,5.9,44,Good,17.5,WSW,29.0,83.1
2024-08-13,Barobo,False,28.7,27.0,14.2,18.1,86,Moderate,12.4,SSW,26.4,86.2
2024-08-14,Barobo,False,21.2,68.3,11.8,22.1,70,Moderate,10.4,SW,30.2,81.5
2024-08-15,Barobo,False,25.4,65.0,19.3,10.5,79,Moderate,11.4,SSW,29.3,93.6
2024-08-16,Barobo,False,11.9,33.7,17.8,17.4,49,Good,9.2,WSW,24.1,76.2
2024-08-17,Barobo,False,29.6,21.1,11.7,9.4,88,Moderate,12.6,SSW,27.7,82.6
2024-08-18,Barobo,False,16.5,64.5,26.6,9.9,60,Moderate,15.3,WSW,26.3,75.8
2024-08-19,Barobo,False,26.1,32.5,27.1,5.8,80,Moderate,13.1,SSW,30.7,74.1
2024-08-20,Barobo,False,32.6,52.3,23.6,10.4,94,Moderate,18.0,SSW,25.6,71.7
2024-08-21,Barobo,False,29.4,40.3,8.6,4.4,87,Moderate,8.9,SW,25.2,70.6
2024-08-22,Barobo,False,38.9,26.4,28.9,14.7,109,Unhealthy for Sensitive Groups,10.9,WSW,29.3,73.4
2024-08-23,Barobo,False,12.5,43.7,19.8,22.3,51,Moderate,12.7,SW,24.8,65.7
2024-08-24,Barobo,False,17.8,19.7,16.9,6.6,62,Moderate,10.4,WSW,27.5,81.8
2024-08-25,Barobo,False,25.4,67.2,23.1,9.5,79,Moderate,17.1,SW,31.1,88.6
2024-08-26,Barobo,False,23.7,21.2,22.3,19.3,75,Moderate,18.5,SSW,27.0,92.5
2024-08-27,Barobo,False,26.5,61.9,20.8,23.5,81,Moderate,8.3,SW,28.9,81.8
2024-08-28,Barobo,False,21.5,39.3,10.8,7.7,70,Moderate,8.0,SSW,29.0,66.7
2024-08-29,Barobo,False,9.6,20.5,12.9,5.9,40,Good,10.9,WSW,26.2,70.6
2024-08-30,Barobo,False,15.4,59.8,29.3,16.5,57,Moderate,18.1,SSW,30.7,67.9
2024-08-31,Barobo,False,33.7,28.9,17.6,13.8,96,Moderate,9.7,WSW,32.8,81.3
2024-09-01,Barobo,False,38.9,21.8,13.2,19.6,109,Unhealthy for Sensitive Groups,12.8,SW,31.7,93.1
2024-09-02,Barobo,False,35.9,36.7,22.4,16.3,101,Unhealthy for Sensitive Groups,18.7,WSW,32.1,81.3
2024-09-03,Barobo,False,38.9,65.0,13.1,18.2,109,Unhealthy for Sensitive Groups,13.1,WSW,29.8,91.2
2024-09-04,Barobo,False,29.2,57.4,17.3,18.8,87,Moderate,19.9,SSW,24.4,77.2
2024-09-05,Barobo,False,32.5,55.9,10.5,10.5,94,Moderate,13.2,SSW,25.8,88.2
2024-09-06,Barobo,False,25.0,39.5,27.3,19.2,78,Moderate,13.2,SSW,24.6,82.8
2024-09-07,Barobo,False,36.9,20.6,17.4,10.2,104,Unhealthy for Sensitive Groups,17.4,SSW,29.0,84.9
2024-09-08,Barobo,False,40.4,53.7,17.9,23.3,113,Unhealthy for Sensitive Groups,15.5,SSW,29.9,84.3
2024-09-09,Barobo,False,37.7,25.6,23.6,13.8,106,Unhealthy for Sensitive Groups,12.0,SW,32.9,74.9
2024-09-10,Barobo,False,31.2,22.5,11.1,12.3,91,Moderate,13.2,SW,27.1,71.7
2024-09-11,Barobo,False,22.4,45.2,30.6,18.6,72,Moderate,17.6,WSW,30.2,86.6
2024-09-12,Barobo,False,13.2,61.8,20.9,21.4,52,Moderate,16.8,WSW,32.9,67.5
2024-09-13,Barobo,False,37.1,41.4,19.5,8.5,104,Unhealthy for Sensitive Groups,17.3,SSW,28.6,76.6
2024-09-14,Barobo,False,9.8,21.6,14.5,5.5,41,Good,9.3,SW,29.0,74.7
2024-09-15,Barobo,False,16.7,40.5,24.8,19.9,60,Moderate,18.0,WSW,24.7,73.5
2024-09-16,Barobo,False,25.9,39.6,20.1,7.2,80,Moderate,10.0,SSW,26.8,72.5
2024-09-17,Barobo,False,11.6,29.0,15.3,16.7,48,Good,10.0,WSW,25.7,92.7
2024-09-18,Barobo,False,30.2,72.8,31.4,14.0,89,Moderate,16.5,SW,25.3,83.8
2024-09-19,Barobo,False,36.6,59.9,25.4,8.6,103,Unhealthy for Sensitive Groups,9.8,SSW,30.0,75.0
2024-09-20,Barobo,False,38.9,68.4,18.8,9.3,109,Unhealthy for Sensitive Groups,10.0,WSW,26.7,65.8
2024-09-21,Barobo,False,19.8,62.7,11.8,18.0,67,Moderate,13.1,SSW,27.0,77.7
2024-09-22,Barobo,False,29.0,59.2,11.2,16.8,86,Moderate,18.3,SSW,30.6,73.9
2024-09-23,Barobo,False,17.5,32.8,24.0,13.3,62,Moderate,12.1,WSW,25.5,71.3
2024-09-24,Barobo,False,12.6,70.0,12.0,23.3,51,Moderate,9.3,SSW,25.7,85.6
2024-09-25,Barobo,False,21.4,34.3,30.1,20.5,70,Moderate,14.6,SW,24.3,87.5
2024-09-26,Barobo,False,10.7,69.6,24.0,16.2,45,Good,10.8,SW,30.3,90.4
2024-09-27,Barobo,False,36.3,41.8,22.2,11.3,102,Unhealthy for Sensitive Groups,18.7,WSW,30.6,70.9
2024-09-28,Barobo,False,15.8,46.8,28.7,8.8,58,Moderate,18.3,SW,29.4,82.5
2024-09-29,Barobo,False,19.7,61.6,23.9,5.7,67,Moderate,16.5,SSW,27.0,81.8
2024-09-30,Barobo,False,23.0,31.7,17.3,13.7,74,Moderate,15.5,SSW,28.2,85.6
2024-10-01,Barobo,False,35.7,30.5,19.4,11.6,101,Unhealthy for Sensitive Groups,9.2,WSW,27.3,76.3
2024-10-02,Barobo,False,19.0,62.3,18.0,12.0,65,Moderate,19.5,SSW,28.8,65.9
2024-10-03,Barobo,False,22.7,62.4,24.5,19.5,73,Moderate,13.8,SSW,28.1,66.6
2024-10-04,Barobo,False,42.5,26.2,22.3,27.4,118,Unhealthy for Sensitive Groups,19.9,SSW,32.9,94.7
2024-10-05,Barobo,False,41.6,78.0,32.9,10.4,115,Unhealthy for Sensitive Groups,19.3,WSW,29.6,84.4
2024-10-06,Barobo,False,28.7,22.5,22.0,8.9,86,Moderate,16.3,SW,26.1,86.1
2024-10-07,Barobo,False,22.6,25.2,18.4,17.9,73,Moderate,19.2,SSW,32.7,73.2
2024-10-08,Barobo,False,28.9,52.7,27.6,17.8,86,Moderate,10.1,WSW,28.8,86.6
2024-10-09,Barobo,False,24.4,52.5,17.2,9.1,77,Moderate,11.0,SSW,28.2,81.6
2024-10-10,Barobo,False,11.2,39.0,16.8,7.2,47,Good,11.7,SW,28.7,72.2
2024-10-11,Barobo,False,26.2,74.7,23.3,9.9,80,Moderate,15.3,SW,32.9,91.8
2024-10-12,Barobo,False,14.2,32.9,17.3,18.7,55,Moderate,12.2,WSW,29.0,86.2
2024-10-13,Barobo,False,27.9,44.7,27.2,24.7,84,Moderate,12.9,SW,32.4,84.6
2024-10-14,Barobo,False,12.3,32.0,30.6,18.9,51,Moderate,15.4,SSW,30.1,83.5
2024-10-15,Barobo,False,18.8,56.3,20.1,23.2,64,Moderate,17.6,SW,24.7,86.4
2024-10-16,Barobo,False,8.9,46.9,22.5,14.3,37,Good,9.8,WSW,24.5,83.2
2024-10-17,Barobo,False,35.1,21.0,20.9,20.7,99,Moderate,9.4,SSW,31.8,84.3
2024-10-18,Barobo,False,34.7,60.3,26.3,19.8,99,Moderate,9.2,WSW,25.4,80.3
2024-10-19,Barobo,False,22.6,66.8,16.3,23.4,73,Moderate,17.1,SSW,32.7,69.2
2024-10-20,Barobo,False,25.0,58.2,24.5,19.1,78,Moderate,19.7,WSW,24.2,76.5
2024-10-21,Barobo,False,12.7,38.2,17.2,15.3,51,Moderate,11.0,SSW,28.2,73.0
2024-10-22,Barobo,False,27.6,55.3,28.6,6.5,83,Moderate,12.1,WSW,26.3,92.8
2024-10-23,Barobo,False,33.4,60.9,17.5,21.1,96,Moderate,20.0,WSW,31.6,90.9
2024-10-24,Barobo,False,36.7,25.0,19.5,9.5,103,Unhealthy for Sensitive Groups,14.0,SW,28.9,72.4
2024-10-25,Barobo,False,30.4,65.8,15.7,8.4,89,Moderate,12.8,SW,26.1,74.2
2024-10-26,Barobo,False,12.4,50.2,17.0,20.7,51,Moderate,18.5,SSW,26.7,76.8
2024-10-27,Barobo,False,28.6,36.0,24.4,23.8,85,Moderate,11.4,SSW,30.5,67.8
2024-10-28,Barobo,False,26.6,27.3,22.2,10.0,81,Moderate,10.4,SW,25.4,77.9
2024-10-29,Barobo,False,24.2,22.2,16.5,15.2,76,Moderate,8.7,SW,25.1,77.4
2024-10-30,Barobo,False,33.5,54.1,33.4,15.0,96,Moderate,19.1,SSW,29.6,71.6
2024-10-31,Barobo,False,38.6,52.8,11.5,14.3,108,Unhealthy for Sensitive Groups,14.3,SSW,28.1,93.3
2024-11-01,Barobo,False,36.9,42.7,26.4,25.0,104,Unhealthy for Sensitive Groups,10.5,NE,25.9,78.4
2024-11-02,Barobo,False,29.3,77.4,40.1,16.3,87,Moderate,13.1,NE,31.3,89.4
2024-11-03,Barobo,False,39.1,53.1,40.5,14.4,109,Unhealthy for Sensitive Groups,14.6,NE,30.8,71.0
2024-11-04,Barobo,False,30.6,50.2,23.7,30.5,90,Moderate,14.9,NNE,25.6,82.5
2024-11-05,Barobo,False,42.1,70.2,20.1,13.7,117,Unhealthy for Sensitive Groups,11.3,ENE,27.8,85.2
2024-11-06,Barobo,False,27.7,33.3,32.6,8.6,83,Moderate,14.9,ENE,24.0,71.2
2024-11-07,Barobo,False,23.1,72.3,16.8,14.6,74,Moderate,11.7,NE,28.1,80.2
2024-11-08,Barobo,False,37.7,48.0,36.8,10.0,106,Unhealthy for Sensitive Groups,14.0,NE,27.0,82.8
2024-11-09,Barobo,False,28.1,40.1,34.8,10.7,84,Moderate,14.7,ENE,28.6,85.4
2024-11-10,Barobo,False,21.6,47.9,34.7,26.9,71,Moderate,10.6,NNE,31.3,81.2
2024-11-11,Barobo,False,33.9,25.5,31.7,20.9,97,Moderate,5.0,NNE,30.5,73.8
2024-11-12,Barobo,False,27.6,63.1,12.7,14.6,83,Moderate,7.3,ENE,29.2,73.4
2024-11-13,Barobo,False,35.6,66.1,14.7,13.8,101,Unhealthy for Sensitive Groups,11.4,ENE,31.3,90.6
2024-11-14,Barobo,False,16.2,67.0,32.5,28.6,59,Moderate,6.7,ENE,26.5,69.4
2024-11-15,Barobo,False,35.9,82.0,29.6,7.3,101,Unhealthy for Sensitive Groups,13.1,NNE,25.1,66.8
2024-11-16,Barobo,False,12.7,63.0,23.5,19.8,51,Moderate,11.6,ENE,26.0,79.1
2024-11-17,Barobo,False,19.0,57.5,39.3,17.2,65,Moderate,7.3,NNE,29.3,65.4
2024-11-18,Barobo,False,38.2,59.1,19.7,8.0,107,Unhealthy for Sensitive Groups,9.2,ENE,25.0,85.9
2024-11-19,Barobo,False,45.3,37.0,34.8,30.9,125,Unhealthy for Sensitive Groups,5.2,NE,31.4,93.2
2024-11-20,Barobo,False,12.0,57.2,20.6,19.6,50,Moderate,10.0,ENE,30.9,79.4
2024-11-21,Barobo,False,15.8,73.7,32.6,14.5,58,Moderate,8.6,ENE,27.7,91.2
2024-11-22,Barobo,False,44.0,46.6,29.6,28.7,121,Unhealthy for Sensitive Groups,14.3,NE,27.0,72.2
2024-11-23,Barobo,False,37.3,57.8,20.8,16.3,105,Unhealthy for Sensitive Groups,9.3,ENE,31.9,74.0
2024-11-24,Barobo,False,45.9,68.9,31.8,29.6,126,Unhealthy for Sensitive Groups,11.4,ENE,24.5,92.8
2024-11-25,Barobo,False,27.0,76.1,19.8,26.7,82,Moderate,8.5,NE,30.0,89.6
2024-11-26,Barobo,False,16.5,79.9,19.1,12.3,60,Moderate,5.6,NNE,26.4,76.0
2024-11-27,Barobo,False,28.2,66.1,14.3,25.6,85,Moderate,7.2,NE,25.6,85.2
2024-11-28,Barobo,False,39.6,38.2,28.6,22.5,110,Unhealthy for Sensitive Groups,7.8,NNE,30.0,87.5
2024-11-29,Barobo,False,51.8,31.0,31.1,24.6,141,Unhealthy for Sensitive Groups,11.2,NNE,30.8,70.0
2024-11-30,Barobo,False,48.4,64.6,21.2,29.4,133,Unhealthy for Sensitive Groups,13.5,NNE,24.5,77.8
2024-12-01,Barobo,False,29.0,89.0,24.2,9.4,86,Moderate,5.3,NE,30.0,87.2
2024-12-02,Barobo,False,39.2,79.6,19.4,26.3,110,Unhealthy for Sensitive Groups,6.1,NE,30.3,72.3
2024-12-03,Barobo,False,35.9,60.5,33.5,6.7,101,Unhealthy for Sensitive Groups,7.2,ENE,26.6,67.7
2024-12-04,Barobo,False,47.6,45.0,36.3,24.2,130,Unhealthy for Sensitive Groups,14.3,NE,26.5,92.6
2024-12-05,Barobo,False,39.7,64.2,19.0,12.1,111,Unhealthy for Sensitive Groups,14.6,NNE,25.3,87.3
2024-12-06,Barobo,False,37.8,47.5,18.2,9.8,106,Unhealthy for Sensitive Groups,9.3,NNE,26.7,84.8
2024-12-07,Barobo,False,35.0,53.4,13.9,14.5,99,Moderate,5.6,NNE,29.3,85.4
2024-12-08,Barobo,False,38.4,81.6,15.7,22.4,107,Unhealthy for Sensitive Groups,10.7,ENE,26.4,68.8
2024-12-09,Barobo,False,43.4,87.8,23.2,30.3,120,Unhealthy for Sensitive Groups,7.5,NE,25.5,78.2
2024-12-10,Barobo,False,31.1,24.5,16.6,26.0,91,Moderate,6.2,NNE,30.2,86.3
2024-12-11,Barobo,False,34.1,76.4,30.5,18.1,97,Moderate,10.6,ENE,24.2,84.1
2024-12-12,Barobo,False,14.8,63.9,31.8,31.0,56,Moderate,8.7,NNE,25.6,80.9
2024-12-13,Barobo,False,48.5,59.4,16.5,14.4,133,Unhealthy for Sensitive Groups,8.6,NNE,31.8,65.6
2024-12-14,Barobo,False,48.6,71.3,35.2,26.1,133,Unhealthy for Sensitive Groups,8.8,ENE,28.9,82.1
2024-12-15,Barobo,False,31.5,38.6,17.3,26.4,92,Moderate,6.7,NNE,27.1,78.1
2024-12-16,Barobo,False,37.1,76.1,25.0,21.9,104,Unhealthy for Sensitive Groups,5.8,NE,29.0,67.1
2024-12-17,Barobo,False,36.0,71.1,22.7,28.5,101,Unhealthy for Sensitive Groups,14.9,NE,28.7,76.7
2024-12-18,Barobo,False,19.0,35.2,32.7,18.7,65,Moderate,11.8,NNE,31.1,84.5
2024-12-19,Barobo,False,15.3,24.7,27.0,13.3,57,Moderate,6.7,NNE,27.4,70.3
2024-12-20,Barobo,False,20.9,31.9,23.4,24.0,69,Moderate,9.5,NNE,25.5,73.8
2024-12-21,Barobo,False,27.0,36.8,28.7,15.5,82,Moderate,13.3,NNE,27.1,82.7
2024-12-22,Barobo,False,35.0,28.6,14.9,18.5,99,Moderate,10.2,ENE,29.7,83.0
2024-12-23,Barobo,False,19.3,53.7,34.3,25.0,66,Moderate,6.0,NNE,31.7,93.8
2024-12-24,Barobo,False,34.0,80.3,13.8,20.5,97,Moderate,8.6,ENE,24.7,67.0
2024-12-25,Barobo,False,39.3,68.5,13.6,22.1,110,Unhealthy for Sensitive Groups,7.7,NE,29.8,94.5
2024-12-26,Barobo,False,34.7,96.2,23.4,35.4,99,Moderate,13.6,NNE,25.6,90.0
2024-12-27,Barobo,False,19.7,40.7,36.6,26.9,66,Moderate,10.8,NE,26.6,79.6
2024-12-28,Barobo,False,26.7,76.2,16.5,15.4,81,Moderate,11.3,NNE,26.1,75.1
2024-12-29,Barobo,False,36.9,34.6,29.2,8.5,104,Unhealthy for Sensitive Groups,6.5,NE,24.8,74.1
2024-12-30,Barobo,False,15.1,28.4,21.6,9.7,57,Moderate,14.7,NNE,26.4,92.5
2024-12-31,Barobo,False,29.3,68.1,21.4,16.4,87,Moderate,11.4,NE,30.7,66.7
2023-01-01,Bislig City,False,27.7,45.5,30.3,28.4,84,Moderate,13.9,NNE,26.3,69.0
2023-01-02,Bislig City,False,39.7,33.3,20.4,8.0,111,Unhealthy for Sensitive Groups,9.1,NE,29.1,68.6
2023-01-03,Bislig City,False,16.3,57.3,24.7,10.8,59,Moderate,11.0,NNE,26.4,92.2
2023-01-04,Bislig City,False,33.5,72.7,20.0,12.5,96,Moderate,14.0,NNE,26.8,94.5
2023-01-05,Bislig City,False,24.4,52.1,15.6,31.1,77,Moderate,13.1,NE,28.5,70.7
2023-01-06,Bislig City,False,43.3,67.4,14.3,16.1,120,Unhealthy for Sensitive Groups,8.6,ENE,24.6,94.5
2023-01-07,Bislig City,False,41.6,50.8,29.1,12.1,115,Unhealthy for Sensitive Groups,13.8,NE,24.9,83.7
2023-01-08,Bislig City,False,38.9,61.6,23.4,23.4,109,Unhealthy for Sensitive Groups,11.8,NE,28.1,69.9
2023-01-09,Bislig City,False,38.0,85.4,39.7,11.7,106,Unhealthy for Sensitive Groups,8.5,ENE,28.0,80.7
2023-01-10,Bislig City,False,50.5,64.3,20.0,29.4,138,Unhealthy for Sensitive Groups,11.2,ENE,25.7,69.6
2023-01-11,Bislig City,False,17.2,88.1,30.9,21.1,61,Moderate,11.2,NE,33.0,83.7
2023-01-12,Bislig City,False,21.6,71.2,35.5,10.3,71,Moderate,14.6,NE,26.7,66.7
2023-01-13,Bislig City,False,23.0,29.5,12.2,25.8,74,Moderate,5.9,NNE,31.3,93.0
2023-01-14,Bislig City,False,25.3,76.8,23.6,13.0,78,Moderate,5.8,NNE,26.1,77.4
2023-01-15,Bislig City,False,20.7,35.9,35.3,13.8,69,Moderate,8.8,NNE,28.4,90.2
2023-01-16,Bislig City,False,42.6,96.3,40.7,11.7,118,Unhealthy for Sensitive Groups,12.5,NE,28.9,93.0
2023-01-17,Bislig City,False,51.6,60.9,35.1,27.2,141,Unhealthy for Sensitive Groups,7.4,ENE,30.6,83.0
2023-01-18,Bislig City,False,15.6,39.5,34.1,32.8,58,Moderate,11.8,NNE,24.1,76.1
2023-01-19,Bislig City,False,49.5,72.1,39.6,27.1,135,Unhealthy for Sensitive Groups,7.2,NNE,29.6,73.6
2023-01-20,Bislig City,False,15.4,63.4,34.5,17.9,57,Moderate,12.0,NNE,26.7,87.1
2023-01-21,Bislig City,False,25.5,23.7,17.3,13.1,79,Moderate,5.6,NNE,32.2,82.0
2023-01-22,Bislig City,False,19.6,51.1,34.3,21.1,66,Moderate,11.5,ENE,27.2,88.7
2023-01-23,Bislig City,False,16.1,86.2,19.8,17.3,59,Moderate,7.5,ENE,30.1,70.1
2023-01-24,Bislig City,False,46.2,81.8,25.4,22.8,127,Unhealthy for Sensitive Groups,7.0,ENE,24.5,86.4
2023-01-25,Bislig City,False,12.4,38.4,21.1,27.3,51,Moderate,8.5,ENE,28.4,84.5
2023-01-26,Bislig City,False,22.6,54.8,17.5,13.8,73,Moderate,11.4,NNE,29.3,71.7
